Epoch 1/100, Loss: 2.672368288040161
Epoch 2/100, Loss: 2.683624267578125
Epoch 3/100, Loss: 2.5135037899017334
Epoch 4/100, Loss: 2.337069272994995
Epoch 5/100, Loss: 2.104022741317749
Epoch 6/100, Loss: 1.9708024263381958
Epoch 7/100, Loss: 1.779953122138977
Epoch 8/100, Loss: 1.4101828336715698
Epoch 9/100, Loss: 1.4050453901290894
Epoch 10/100, Loss: 1.224347472190857
Epoch 11/100, Loss: 1.0496681928634644
Epoch 12/100, Loss: 0.8866171836853027
Epoch 13/100, Loss: 0.7402329444885254
Epoch 14/100, Loss: 0.611849308013916
Epoch 15/100, Loss: 0.5001482367515564
Epoch 16/100, Loss: 0.40432000160217285
Epoch 17/100, Loss: 0.32667019963264465
Epoch 18/100, Loss: 0.26654526591300964
Epoch 19/100, Loss: 0.22001910209655762
Epoch 20/100, Loss: 0.18387484550476074
Epoch 21/100, Loss: 0.15574313700199127
Epoch 22/100, Loss: 0.13373450934886932
Epoch 23/100, Loss: 0.11635807901620865
Epoch 24/100, Loss: 0.10247274488210678
Epoch 25/100, Loss: 0.09122408181428909
Epoch 26/100, Loss: 0.08198120445013046
Epoch 27/100, Loss: 0.07427950948476791
Epoch 28/100, Loss: 0.06777730584144592
Epoch 29/100, Loss: 0.06222112849354744
Epoch 30/100, Loss: 0.057420480996370316
Epoch 31/100, Loss: 0.053231436759233475
Epoch 32/100, Loss: 0.04954349994659424
Epoch 33/100, Loss: 0.046271324157714844
Epoch 34/100, Loss: 0.04334820806980133
Epoch 35/100, Loss: 0.040721338242292404
Epoch 36/100, Loss: 0.03834839537739754
Epoch 37/100, Loss: 0.03619511425495148
Epoch 38/100, Loss: 0.03423351049423218
Epoch 39/100, Loss: 0.03243983909487724
Epoch 40/100, Loss: 0.030794546008110046
Epoch 41/100, Loss: 0.029280880466103554
Epoch 42/100, Loss: 0.027884477749466896
Epoch 43/100, Loss: 0.02659302018582821
Epoch 44/100, Loss: 0.025395767763257027
Epoch 45/100, Loss: 0.02428343892097473
Epoch 46/100, Loss: 0.023247890174388885
Epoch 47/100, Loss: 0.022281840443611145
Epoch 48/100, Loss: 0.021379142999649048
Epoch 49/100, Loss: 0.02053387276828289
Epoch 50/100, Loss: 0.01974116824567318
Epoch 51/100, Loss: 0.01899668760597706
Epoch 52/100, Loss: 0.018296457827091217
Epoch 53/100, Loss: 0.017636749893426895
Epoch 54/100, Loss: 0.01701441965997219
Epoch 55/100, Loss: 0.016426529735326767
Epoch 56/100, Loss: 0.01587068848311901
Epoch 57/100, Loss: 0.015344294719398022
Epoch 58/100, Loss: 0.014845323748886585
Epoch 59/100, Loss: 0.014371671713888645
Epoch 60/100, Loss: 0.013921926729381084
Epoch 61/100, Loss: 0.013494010083377361
Epoch 62/100, Loss: 0.01308661699295044
Epoch 63/100, Loss: 0.012698640115559101
Epoch 64/100, Loss: 0.012328420765697956
Epoch 65/100, Loss: 0.011974875815212727
Epoch 66/100, Loss: 0.011637403629720211
Epoch 67/100, Loss: 0.011314562521874905
Epoch 68/100, Loss: 0.011005508713424206
Epoch 69/100, Loss: 0.010709546506404877
Epoch 70/100, Loss: 0.010425746440887451
Epoch 71/100, Loss: 0.010153806768357754
Epoch 72/100, Loss: 0.00989263504743576
Epoch 73/100, Loss: 0.009641691111028194
Epoch 74/100, Loss: 0.009400431998074055
Epoch 75/100, Loss: 0.009168275631964207
Epoch 76/100, Loss: 0.008945112116634846
Epoch 77/100, Loss: 0.008729764260351658
Epoch 78/100, Loss: 0.008522318676114082
Epoch 79/100, Loss: 0.008322306908667088
Epoch 80/100, Loss: 0.008129183202981949
Epoch 81/100, Loss: 0.007942676544189453
Epoch 82/100, Loss: 0.007762355264276266
Epoch 83/100, Loss: 0.007588068023324013
Epoch 84/100, Loss: 0.007419304456561804
Epoch 85/100, Loss: 0.007256107870489359
Epoch 86/100, Loss: 0.00709792785346508
Epoch 87/100, Loss: 0.006944531109184027
Epoch 88/100, Loss: 0.006795802619308233
Epoch 89/100, Loss: 0.006651467178016901
Epoch 90/100, Loss: 0.006511370185762644
Epoch 91/100, Loss: 0.006375355180352926
Epoch 92/100, Loss: 0.006243068724870682
Epoch 93/100, Loss: 0.006114749703556299
Epoch 94/100, Loss: 0.005989886820316315
Epoch 95/100, Loss: 0.005868559703230858
Epoch 96/100, Loss: 0.005750257521867752
Epoch 97/100, Loss: 0.005635455250740051
Epoch 98/100, Loss: 0.005523838102817535
Epoch 99/100, Loss: 0.005415169522166252
Epoch 100/100, Loss: 0.00530953099951148
English: We are happy
French: Ils sont heureux
